p=0.3, n=250, m/n=3.8, WalkSAT Success: 56.0%, Total Flips: 180546, Time: 21.27 seconds
p=0.3, n=250, m/n=3.9, WalkSAT Success: 36.0%, Total Flips: 204355, Time: 24.45 seconds
p=0.3, n=250, m/n=4.0, WalkSAT Success: 28.0%, Total Flips: 219425, Time: 26.40 seconds
p=0.3, n=250, m/n=4.1, WalkSAT Success: 8.0%, Total Flips: 242041, Time: 29.71 seconds
p=0.3, n=250, m/n=4.2, WalkSAT Success: 3.0%, Total Flips: 246493, Time: 30.32 seconds
p=0.3, n=250, m/n=4.3, WalkSAT Success: 2.0%, Total Flips: 248217, Time: 31.29 seconds
p=0.3, n=250, m/n=4.4, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 32.14 seconds
p=0.3, n=250, m/n=4.5, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 32.64 seconds
p=0.3, n=250, m/n=4.6, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 33.73 seconds
p=0.3, n=250, m/n=4.7, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 34.53 seconds
p=0.3, n=250, m/n=4.8, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 34.81 seconds
p=0.3, n=250, m/n=4.9, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 35.27 seconds
p=0.3, n=250, m/n=5.0, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 35.98 seconds
p=0.3, n=250, m/n=5.1, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 36.69 seconds
p=0.3, n=250, m/n=5.2, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 37.90 seconds
p=0.3, n=250, m/n=5.3, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 38.05 seconds
p=0.3, n=250, m/n=5.4, WalkSAT Success: 0.0%, Total Flips: 250000, Time: 38.70 seconds
p=0.3, n=500, m/n=2.5, WalkSAT Success: 100.0%, Total Flips: 24345, Time: 5.28 seconds
p=0.3, n=500, m/n=2.6, WalkSAT Success: 100.0%, Total Flips: 26564, Time: 5.66 seconds
p=0.3, n=500, m/n=2.7, WalkSAT Success: 100.0%, Total Flips: 32548, Time: 6.61 seconds
p=0.3, n=500, m/n=2.8, WalkSAT Success: 100.0%, Total Flips: 35971, Time: 7.57 seconds
p=0.3, n=500, m/n=2.9, WalkSAT Success: 100.0%, Total Flips: 49201, Time: 9.79 seconds
p=0.3, n=500, m/n=3.0, WalkSAT Success: 100.0%, Total Flips: 53796, Time: 10.66 seconds
p=0.3, n=500, m/n=3.1, WalkSAT Success: 100.0%, Total Flips: 63976, Time: 12.59 seconds
p=0.3, n=500, m/n=3.2, WalkSAT Success: 100.0%, Total Flips: 84831, Time: 16.31 seconds
p=0.3, n=500, m/n=3.3, WalkSAT Success: 100.0%, Total Flips: 114916, Time: 22.11 seconds
p=0.3, n=500, m/n=3.4, WalkSAT Success: 98.0%, Total Flips: 156697, Time: 29.39 seconds
p=0.3, n=500, m/n=3.5, WalkSAT Success: 98.0%, Total Flips: 209492, Time: 39.29 seconds
p=0.3, n=500, m/n=3.6, WalkSAT Success: 91.0%, Total Flips: 261981, Time: 49.36 seconds
p=0.3, n=500, m/n=3.7, WalkSAT Success: 70.0%, Total Flips: 334881, Time: 64.64 seconds
